Aashar,Shayer
"tirī zulfāñ kī tūlānī kuuñ dekhe
mujhe lail-e-zamistāñ yaad aave",wali-mohammad-wali
"tire ḳhat kā zamurrad-rañg dekhe
bahār-e-sumbulistāñ yaad aave",wali-mohammad-wali
"tire mukh ke chaman ke dekhne suuñ
mujhe firdaus-e-rizvāñ yaad aave",wali-mohammad-wali
"tirī zulfāñ meñ yū mukh jo ki dekhe
use sham-e-shabistāñ yaad aave",wali-mohammad-wali
"jo kui dekhe mirī añkhiyāñ ko rote
use abr-e-bahārāñ yaad aave",wali-mohammad-wali
"jo mere haal kī gardish kuuñ dekhe
use girdāb-e-gardāñ yaad aave",wali-mohammad-wali
"'valī' merā junūñ jo kui ki dekhe
use koh o bayābāñ yaad aave",wali-mohammad-wali
"tirā majnūñ huuñ sahrā kī qasam hai
talab meñ huuñ tamannā kī qasam hai",wali-mohammad-wali
"sarāpā naaz hai tū ai parī-rū
mujhe tere sarāpā kī qasam hai",wali-mohammad-wali
"diyā haq husn-e-bālā-dast tujkūñ
mujhe tujh sarv-e-bālā kī qasam hai",wali-mohammad-wali
"kiyā tujh zulf ne jag kuuñ divānā
tirī zulfāñ ke saudā kī qasam hai",wali-mohammad-wali
"do-rañgī tark kar har ik se mat mil
tujhe tujh qadd-e-rānā kī qasam hai",wali-mohammad-wali
"kiyā tujh ishq ne aalam kuuñ majnūñ
mujhe tujh rashk-e-lailā kī qasam hai",wali-mohammad-wali
"'valī' mushtāq hai terī nigah kā
mujhe tujh chashm-e-shahlā kī qasam hai",wali-mohammad-wali
"tujh lab kī sifat la.al-e-badaḳhshāñ suuñ kahūñgā
jaadū haiñ tire nain ġhazālāñ suuñ kahūñgā",wali-mohammad-wali
"dī bādshahī haq ne tujhe husn-nagar kī
yū kishvar-e-īrāñ meñ sulaimāñ suuñ kahūñgā",wali-mohammad-wali
"tārīf tire qad kī alif-vār sirījan
jā sarv-e-gulistāñ kuuñ ḳhush-alhāñ suuñ kahūñgā",wali-mohammad-wali
"mujh par na karo zulm tum ai laili-e-ḳhūbāñ
majnūñ huuñ tire ġham kuuñ bayābāñ suuñ kahūñgā",wali-mohammad-wali
"dekhā huuñ tujhe ḳhvāb meñ ai māya-e-ḳhūbī
is ḳhvāb ko jā yūsuf-e-kan.āñ suuñ kahūñgā",wali-mohammad-wali
"jaltā huuñ shab-o-roz tire ġham meñ ai sājan
ye soz tirā mash.al-e-sozāñ suuñ kahūñgā",wali-mohammad-wali
"yak nuqta tire safha-e-ruḳh par na.iiñ bejā
is mukh ko tire safha-e-qur.āñ suuñ kahūñgā",wali-mohammad-wali
"qurbān parī mukh pe huī chob sī jal kar
ye baat ajā.ib mah-e-tābāñ suuñ kahūñgā",wali-mohammad-wali
"be-sabr na ho ai 'valī' is dard suuñ hargiz
jaltā huuñ tire dard meñ darmāñ suuñ kahūñgā",wali-mohammad-wali
"vo nāznīñ adā meñ ejaaz hai sarāpā
ḳhūbī meñ gul-ruḳhāñ suuñ mumtāz hai sarāpā",wali-mohammad-wali
"ai shoḳh tujh nayan meñ dekhā nigāh kar kar
āshiq ke mārne kā andāz hai sarāpā",wali-mohammad-wali
"jag ke adā-shanāsāñ hai jin kī fikr aalī
tujh qad kuuñ dekh bole yū naaz hai sarāpā",wali-mohammad-wali
"kyuuñ ho sakeñ jagat ke dilbar tire barābar
tū husn haur adā meñ ejaaz hai sarāpā",wali-mohammad-wali
"gaahe ai īsvī-dam yak baat lutf suuñ kar
jāñ-baḳhsh mujh ko terā āvāz hai sarāpā",wali-mohammad-wali
"mujh par 'valī' hamesha dildār mehrbāñ hai
har-chand hasb-e-zāhir tannāz hai sarāpā",wali-mohammad-wali
"vo sanam jab suuñ basā dīda-e-hairān meñ aa
ātish-e-ishq paḌī aql ke sāmān meñ aa",wali-mohammad-wali
"naaz detā nahīñ gar ruḳhsat-e-gul-gasht-e-chaman
ai chaman-zār-e-hayā dil ke gulistān meñ aa",wali-mohammad-wali
"aish hai aish ki us mah kā ḳhayāl-e-raushan
sham.a raushan kiyā mujh dil ke shabistāñ meñ aa",wali-mohammad-wali
"yaad aatā hai mujhe vo do gul-e-bāġh-e-vafā
ashk karte haiñ makāñ gosha-e-dāmān meñ aa",wali-mohammad-wali
"mauj-e-betābī-e-dil ashk meñ huī jalva-numā
jab basī zulf-e-sanam tab-e-pareshān meñ aa",wali-mohammad-wali
"nāla-o-āh kī tafsīl na pūchho mujh suuñ
daftar-e-dard basā ishq ke dīvān meñ aa",wali-mohammad-wali
"panja-e-ishq ne betāb kiyā jab suuñ mujhe
chāk-e-dil tab suuñ basā chāk-e-garebān meñ aa",wali-mohammad-wali
"dekh ai ahl-e-nazar sabza-e-ḳhat meñ lab-e-lāl
rañg-e-yāqūt chhupā hai ḳhat-e-raihān meñ aa",wali-mohammad-wali
"husn thā parda-e-tajrīd meñ sab suuñ āzād
tālib-e-ishq huā sūrat-e-insān meñ aa",wali-mohammad-wali
"shaiḳh yahāñ baat tirī pesh na jaave hargiz
aql kuuñ chhoḌ ke mat majlis-e-rindān meñ aa",wali-mohammad-wali
"dard-mandāñ ko ba-juz dard nahīñ said murād
ai shah-e-malk-e-junūñ ġham ke bayābān meñ aa",wali-mohammad-wali
"hākim-e-vaqt hai tujh ghar meñ raqīb-e-bad-ḳhū
dev muḳhtār huā mulk-e-sulaimān meñ aa",wali-mohammad-wali
"chashma-e-āb-e-baqā jag meñ kiyā hai hāsil
yūsuf-e-husn tire chāh-e-zanaḳhdān meñ aa",wali-mohammad-wali
"jag ke ḳhūbāñ kā namak ho ke namak-parvarda
chhup rahā aa ke tire lab ke namak-dān meñ aa",wali-mohammad-wali
"bas ki mujh haal suuñ ham-sar hai pareshānī meñ
dard kahtī hai mirā zulf tire kaan meñ aa",wali-mohammad-wali
"ġham suuñ tere hai tarahhum kā mahal hāl-e-'valī'
zulm ko chhoḌ sajan sheva-e-ehsān meñ aa",wali-mohammad-wali
"yaad karnā har ghaḌī us yaar kā
hai vazīfa mujh dil-e-bīmār kā",wali-mohammad-wali
"ārzū-e-chashma-e-kausar na.iiñ
tishna-lab huuñ sharbat-e-dīdār kā",wali-mohammad-wali
"āqibat kyā hovegā ma.alūm na.iiñ
dil huā hai mubtilā dildār kā",wali-mohammad-wali
"kyā kahe tārīf dil hai be-nazīr
harf harf us maḳhzan-e-asrār kā",wali-mohammad-wali
"gar huā hai tālib-e-āzādgī
band mat ho sub.ha o zunnār kā",wali-mohammad-wali
"masnad-e-gul manzil-e-shabnam huī
dekh rutba dīda-e-bedār kā",wali-mohammad-wali
"ai 'valī' honā sirījan par nisār
mudda.ā hai chashm-e-gauhar-bār kā",wali-mohammad-wali
"aate aate mirā naam sā rah gayā
us ke hoñToñ pe kuchh kāñptā rah gayā",waseem-barelvi
"raat mujrim thī dāman bachā le ga.ī
din gavāhoñ kī saf meñ khaḌā rah gayā",waseem-barelvi
"vo mire sāmne hī gayā aur maiñ
rāste kī tarah dekhtā rah gayā",waseem-barelvi
"jhuuT vaale kahīñ se kahīñ baḌh ga.e
aur maiñ thā ki sach boltā rah gayā",waseem-barelvi
"āñdhiyoñ ke irāde to achchhe na the
ye diyā kaise jaltā huā rah gayā",waseem-barelvi
"us ko kāñdhoñ pe le jā rahe haiñ 'vasīm'
aur vo jiine kā haq māñgtā rah gayā",waseem-barelvi
"añdherā zehn kā samt-e-safar jab khone lagtā hai
kisī kā dhyān aatā hai ujālā hone lagtā hai",waseem-barelvi
"vo jitnī duur ho utnā hī merā hone lagtā hai
magar jab paas aatā hai to mujh se khone lagtā hai",waseem-barelvi
"kisī ne rakh diye mamtā-bhare do haath kyā sar par
mire andar koī bachcha bilak kar rone lagtā hai",waseem-barelvi
"mohabbat chaar din kī aur udāsī zindagī bhar kī
yahī sab dekhtā hai aur 'kabīrā' rone lagtā hai",waseem-barelvi
"samajhte hī nahīñ nādān kai din kī hai milkiyyat
parā.e khetoñ pe apnoñ meñ jhagḌā hone lagtā hai",waseem-barelvi
"ye dil bach kar zamāne bhar se chalnā chāhe hai lekin
jab apnī raah chaltā hai akelā hone lagtā hai",waseem-barelvi
"apne andāz kā akelā thā
is liye maiñ baḌā akelā thā",waseem-barelvi
"pyaar to janm kā akelā thā
kyā mirā tajraba akelā thā",waseem-barelvi
"saath terā na kuchh badal paayā
merā hī rāsta akelā thā",waseem-barelvi
"baḳhshish-e-be-hisāb ke aage
merā dast-e-duā akelā thā",waseem-barelvi
"terī samjhaute-bāz duniyā meñ
kaun mere sivā akelā thā",waseem-barelvi
"jo bhī miltā gale lagā letā
kis qadar aa.inā akelā thā",waseem-barelvi
"apne chehre se jo zāhir hai chhupā.eñ kaise
terī marzī ke mutābiq nazar aa.eñ kaise",waseem-barelvi
"ghar sajāne kā tasavvur to bahut ba.ad kā hai
pahle ye tai ho ki is ghar ko bachā.eñ kaise",waseem-barelvi
"laakh talvāreñ baḌhī aatī hoñ gardan kī taraf
sar jhukānā nahīñ aatā to jhukā.eñ kaise",waseem-barelvi
"qahqaha aañkh kā bartāo badal detā hai
hañsne vaale tujhe aañsū nazar aa.eñ kaise",waseem-barelvi
"phuul se rañg judā honā koī khel nahīñ
apnī miTTī ko kahīñ chhoḌ ke jaa.eñ kaise",waseem-barelvi
"koī apnī hī nazar se to hameñ dekhegā
ek qatre ko samundar nazar aa.eñ kaise",waseem-barelvi
"jis ne dānista kiyā ho nazar-andāz 'vasīm'
us ko kuchh yaad dilā.eñ to dilā.eñ kaise",waseem-barelvi
"apne har har lafz kā ḳhud ā.īna ho jā.ūñgā
us ko chhoTā kah ke maiñ kaise baḌā ho jā.ūñgā",waseem-barelvi
"tum girāne meñ lage the tum ne sochā hī nahīñ
maiñ girā to mas.ala ban kar khaḌā ho jā.ūñgā",waseem-barelvi
"mujh ko chalne do akelā hai abhī merā safar
rāsta rokā gayā to qāfila ho jā.ūñgā",waseem-barelvi
"saarī duniyā kī nazar meñ hai mirā ahd-e-vafā
ik tire kahne se kyā maiñ bevafā ho jā.ūñgā",waseem-barelvi
"apne saa.e ko itnā samjhāne de
mujh tak mere hisse kī dhuup aane de",waseem-barelvi
"ek nazar meñ ka.ī zamāne dekhe to
būḌhī āñkhoñ kī tasvīr banāne de",waseem-barelvi
"baabā duniyā jiit ke maiñ dikhlā dūñgā
apnī nazar se duur to mujh ko jaane de",waseem-barelvi
"maiñ bhī to is baaġh kā ek parinda huuñ
merī hī āvāz meñ mujh ko gaane de",waseem-barelvi
"phir to ye ūñchā hī hotā jā.egā
bachpan ke hāthoñ meñ chāñd aa jaane de",waseem-barelvi
"fasleñ pak jaa.eñ to khet se bichhḌeñgī
rotī aañkh ko pyaar kahāñ samjhāne de",waseem-barelvi
"bhalā ġhamoñ se kahāñ haar jaane vaale the
ham āñsuoñ kī tarah muskurāne vaale the",waseem-barelvi
"hamīñ ne kar diyā elān-e-gumrahī varna
hamāre pīchhe bahut log aane vaale the",waseem-barelvi
"unheñ to ḳhaak meñ milnā hī thā ki mere the
ye ashk kaun se ūñche gharāne vaale the",waseem-barelvi
"unheñ qarīb na hone diyā kabhī maiñ ne
jo dostī meñ hadeñ bhuul jaane vaale the",waseem-barelvi
"maiñ jin ko jaan ke pahchān bhī nahīñ saktā
kuchh aise log mirā ghar jalāne vaale the",waseem-barelvi
"hamārā alamiya ye thā ki ham-safar bhī hameñ
vahī mile jo bahut yaad aane vaale the",waseem-barelvi
"'vasīm' kaisī ta.alluq kī raah thī jis meñ
vahī mile jo bahut dil dukhāne vaale the",waseem-barelvi
"biite hue din ḳhud ko jab dohrāte haiñ
ek se jaane ham kitne ho jaate haiñ",waseem-barelvi
"ham bhī dil kī baat kahāñ kah paate haiñ
aap bhī kuchh kahte kahte rah jaate haiñ",waseem-barelvi
"ḳhushbū apne raste ḳhud tai kartī hai
phuul to Daalī ke ho kar rah jaate haiñ",waseem-barelvi
"roz nayā ik qissa kahne vaale log
kahte kahte ḳhud qissa ho jaate haiñ",waseem-barelvi
"kaun bachā.egā phir toḌne vāloñ se
phuul agar shāḳhoñ se dhokā khāte haiñ",waseem-barelvi
"chāñd kā ḳhvāb ujāloñ kī nazar lagtā hai
tū jidhar ho ke guzar jaa.e ḳhabar lagtā hai",waseem-barelvi
"us kī yādoñ ne ugā rakkhe haiñ sūraj itne
shaam kā vaqt bhī aa.e to sahar lagtā hai",waseem-barelvi
"ek manzar pe Thaharne nahīñ detī fitrat
umr bhar aañkh kī qismat meñ safar lagtā hai",waseem-barelvi
"maiñ nazar bhar ke tire jism ko jab dekhtā huuñ
pahlī bārish meñ nahāyā sā shajar lagtā hai",waseem-barelvi
"be-sahārā thā bahut pyaar koī pūchhtā kyā
tū ne kāñdhe pe jagah dī hai to sar lagtā hai",waseem-barelvi
"terī qurbat ke ye lamhe use raas aa.eñ kyā
sub.h hone kā jise shaam se Dar lagtā hai",waseem-barelvi
"chalo ham hī pahal kar deñ ki ham se bad-gumāñ kyuuñ ho
koī rishta zarā sī zid kī ḳhātir rā.egāñ kyuuñ ho",waseem-barelvi
"maiñ zinda huuñ to is zinda-zamīrī kī badaulat hī
jo bole tere lahje meñ bhalā merī zabāñ kyuuñ ho",waseem-barelvi
"savāl āḳhir ye ik din dekhnā ham hī uThā.eñge
na samjhe jo zamīñ ke ġham vo apnā āsmāñ kyuuñ ho",waseem-barelvi
"hamārī guftugū kī aur bhī samteñ bahut sī haiñ
kisī kā dil dukhāne hī ko phir apnī zabāñ kyuuñ ho",waseem-barelvi
"bikhar kar rah gayā hamsā.egī kā ḳhvāb hī varna
diye is ghar meñ raushan hoñ to us ghar meñ dhuāñ kyuuñ ho",waseem-barelvi
"mohabbat āsmāñ ko jab zamīñ karne kī zid Thahrī
to phir buzdil usūloñ kī sharāfat darmiyāñ kyuuñ ho",waseem-barelvi
"ummīdeñ saarī duniyā se 'vasīm' aur ḳhud meñ aise ġham
kisī pe kuchh na zāhir ho to koī mehrbāñ kyuuñ ho",waseem-barelvi
"duā karo ki koī pyaas nazr-e-jām na ho
vo zindagī hī nahīñ hai jo nā-tamām na ho",waseem-barelvi
"jo mujh meñ tujh meñ chalā aa rahā hai sadiyoñ se
kahīñ hayāt usī fāsle kā naam na ho",waseem-barelvi
"koī charāġh na aañsū na ārzū-e-sahar
ḳhudā kare ki kisī ghar meñ aisī shaam na ho",waseem-barelvi
"ajiib shart lagā.ī hai ehtiyātoñ ne
ki terā zikr karūñ aur terā naam na ho",waseem-barelvi
"sabā-mizāj kī tezī bhī ek ne.amat hai
agar charāġh bujhānā hī ek kaam na ho",waseem-barelvi
"'vasīm' kitnī hī sub.heñ lahū lahū guzrīñ
ik aisī sub.h bhī aa.e ki jis kī shaam na ho",waseem-barelvi
"dukh apnā agar ham ko batānā nahīñ aatā
tum ko bhī to andāza lagānā nahīñ aatā",waseem-barelvi
"pahuñchā hai buzurgoñ ke bayānoñ se jo ham tak
kyā baat huī kyuuñ vo zamāna nahīñ aatā",waseem-barelvi
"maiñ bhī use khone kā hunar siikh na paayā
us ko bhī mujhe chhoḌ ke jaanā nahīñ aatā",waseem-barelvi
"is chhoTe zamāne ke baḌe kaise banoge
logoñ ko jab aapas meñ laḌānā nahīñ aatā",waseem-barelvi
"DhūñDhe hai to palkoñ pe chamakne ke bahāne
aañsū ko mirī aañkh meñ aanā nahīñ aatā",waseem-barelvi
"tārīḳh kī āñkhoñ meñ dhuāñ ho ga.e ḳhud hī
tum ko to koī ghar bhī jalānā nahīñ aatā",waseem-barelvi
"duur se hī bas dariyā dariyā lagtā hai
Duub ke dekho kitnā pyāsā lagtā hai",waseem-barelvi
"tanhā ho to ghabrāyā sā lagtā hai
bhiiḌ meñ us ko dekh ke achchhā lagtā hai",waseem-barelvi
"aaj ye hai kal aur yahāñ hogā koī
socho to sab khel-tamāshā lagtā hai",waseem-barelvi
"maiñ hī na mānūñ mere bikharne meñ varna
duniyā bhar ko haath tumhārā lagtā hai",waseem-barelvi
"zehn se kāġhaz par tasvīr utarte hī
ek musavvir kitnā akelā lagtā hai",waseem-barelvi
"pyaar ke is nashsha ko koī kyā samjhe
Thokar meñ jab saarā zamāna lagtā hai",waseem-barelvi
"bhiiḌ meñ rah kar apnā bhī kab rah paatā
chāñd akelā hai to sab kā lagtā hai",waseem-barelvi
"shāḳh pe baiThī bholī-bhālī ik chiḌiyā
kyā jaane us par bhī nishāna lagtā hai",waseem-barelvi
"hādsoñ kī zad pe haiñ to muskurānā chhoḌ deñ
zalzaloñ ke ḳhauf se kyā ghar banānā chhoḌ deñ",waseem-barelvi
"tum ne mere ghar na aane kī qasam khaa.ī to hai
āñsuoñ se bhī kaho āñkhoñ meñ aanā chhoḌ deñ",waseem-barelvi
"pyaar ke dushman kabhī to pyaar se kah ke to dekh
ek terā dar hī kyā ham to zamāna chhoḌ deñ",waseem-barelvi
"ghoñsle vīrān haiñ ab vo parinde hī kahāñ
ik basere ke liye jo āb-o-dāna chhoḌ deñ",waseem-barelvi
"ham apne aap ko ik mas.ala banā na sake
isī liye to kisī kī nazar meñ aa na sake",waseem-barelvi
"ham āñsuoñ kī tarah vāste nibhā na sake
rahe jin āñkhoñ meñ un meñ hī ghar banā na sake",waseem-barelvi
"phir āñdhiyoñ ne sikhāyā vahāñ safar kā hunar
jahāñ charāġh hameñ rāsta dikhā na sake",waseem-barelvi
"jo pesh pesh the bastī bachāne vāloñ meñ
lagī jab aag to apnā bhī ghar bachā na sake",waseem-barelvi
"mire ḳhudā kisī aisī jagah use rakhnā
jahāñ koī mire baare meñ kuchh batā na sake",waseem-barelvi
"tamām umr kī koshish kā bas yahī hāsil
kisī ko apne mutābiq koī banā na sake",waseem-barelvi
"tasalliyoñ pe bahut din jiyā nahīñ jaatā
kuchh aisā ho ke tirā e.atibār aa na sake",waseem-barelvi
"hamārā azm-e-safar kab kidhar kā ho jaa.e
ye vo nahīñ jo kisī rahguzar kā ho jaa.e",waseem-barelvi
"usī ko jiine kā haq hai jo is zamāne meñ
idhar kā lagtā rahe aur udhar kā ho jaa.e",waseem-barelvi
"khulī havāoñ meñ uḌnā to us kī fitrat hai
parinda kyuuñ kisī shāḳh-e-shajar kā ho jaa.e",waseem-barelvi
"maiñ laakh chāhūñ magar ho to ye nahīñ saktā
ki terā chehrā mirī hī nazar kā ho jaa.e",waseem-barelvi
"mirā na hone se kyā farq us ko paḌnā hai
pata chale jo kisī kam-nazar kā ho jaa.e",waseem-barelvi
"'vasīm' sub.h kī tanhā.i-e-safar socho
mushā.era to chalo raat bhar kā ho jaa.e",waseem-barelvi
"haveliyoñ meñ mirī tarbiyat nahīñ hotī
to aaj sar pe Tapakne ko chhat nahīñ hotī",waseem-barelvi
"hamāre ghar kā pata pūchhne se kyā hāsil
udāsiyoñ kī koī shahriyat nahīñ hotī",waseem-barelvi
"charāġh ghar kā ho mahfil kā ho ki mandir kā
havā ke paas koī maslahat nahīñ hotī",waseem-barelvi
"hameñ jo ḳhud meñ simaTne kā fan nahīñ aatā
to aaj aisī tirī saltanat nahīñ hotī",waseem-barelvi
"'vasīm' shahr meñ sachchā.iyoñ ke lab hote
to aaj ḳhabroñ meñ sab ḳhairiyat nahīñ hotī",waseem-barelvi
"jahāñ dariyā kahīñ apne kināre chhoḌ detā hai
koī uThtā hai aur tūfān kā ruḳh moḌ detā hai",waseem-barelvi
"mujhe be-dast-o-pā kar ke bhī ḳhauf us kā nahīñ jaatā
kahīñ bhī hādisa guzre vo mujh se joḌ detā hai",waseem-barelvi
"bichhaḌ ke tujh se kuchh jaanā agar to is qadar jaanā
vo miTTī huuñ jise dariyā kināre chhoḌ detā hai",waseem-barelvi
"mohabbat meñ zarā sī bevafā.ī to zarūrī hai
vahī achchhā bhī lagtā hai jo va.ade toḌ detā hai",waseem-barelvi
"kahāñ qatre kī ġham-ḳhvārī kare hai
samundar hai adākārī kare hai",waseem-barelvi
"koī maane na maane us kī marzī
magar vo hukm to jaarī kare hai",waseem-barelvi
"nahīñ lamha bhī jis kī dastaras meñ
vahī sadiyoñ kī tayyārī kare hai",waseem-barelvi
"baḌe ādarsh haiñ bātoñ meñ lekin
vo saare kaam bāzārī kare hai",waseem-barelvi
"hamārī baat bhī aa.e to jāneñ
vo bāteñ to bahut saarī kare hai",waseem-barelvi
"yahī aḳhbār kī surḳhī banegā
zarā sā kaam chiñgārī kare hai",waseem-barelvi
"bulāvā aa.egā chal deñge ham bhī
safar kī kaun tayyārī kare hai",waseem-barelvi
"kahāñ savāb kahāñ kyā azaab hotā hai
mohabbatoñ meñ kab itnā hisāb hotā hai",waseem-barelvi
"bichhaḌ ke mujh se tum apnī kashish na kho denā
udaas rahne se chehrā ḳharāb hotā hai",waseem-barelvi
"use patā hī nahīñ hai ki pyaar kī baazī
jo haar jaa.e vahī kāmyāb hotā hai",waseem-barelvi
"jab us ke paas gañvāne ko kuchh nahīñ hotā
to koī aaj kā izzat-ma.āb hotā hai",waseem-barelvi
"jise maiñ likhtā huuñ aise ki ḳhud hī paḌh paañv
kitāb-e-zīst meñ aisā bhī baab hotā hai",waseem-barelvi
"bahut bharosa na kar lenā apnī āñkhoñ par
dikhā.ī detā hai jo kuchh vo ḳhvāb hotā hai",waseem-barelvi
"khul ke milne kā salīqa aap ko aatā nahīñ
aur mere paas koī chor darvāza nahīñ",waseem-barelvi
"vo samajhtā thā use pā kar hī maiñ rah jā.ūñgā
us ko merī pyaas kī shiddat kā andāza nahīñ",waseem-barelvi
"jā dikhā duniyā ko mujh ko kyā dikhātā hai ġhurūr
tū samundar hai to hai maiñ to magar pyāsā nahīñ",waseem-barelvi
"koī bhī dastak kare aahaT ho yā āvāz de
mere hāthoñ meñ mirā ghar to hai darvāza nahīñ",waseem-barelvi
"apnoñ ko apnā kahā chāhe kisī darje ke hoñ
aur jab aisā kiyā maiñ ne to sharmāyā nahīñ",waseem-barelvi
"us kī mahfil meñ unhīñ kī raushnī jin ke charāġh
maiñ bhī kuchh hotā to merā bhī diyā hotā nahīñ",waseem-barelvi
"tujh se kyā bichhḌā mirī saarī haqīqat khul ga.ī
ab koī mausam mile to mujh se sharmātā nahīñ",waseem-barelvi
"kitnā dushvār thā duniyā ye hunar aanā bhī
tujh se hī fāsla rakhnā tujhe apnānā bhī",waseem-barelvi
"kaisī ādāb-e-numā.ish ne lagā.īñ sharteñ
phuul honā hī nahīñ phuul nazar aanā bhī",waseem-barelvi
"dil kī bigḌī huī aadat se ye ummīd na thī
bhuul jā.egā ye ik din tirā yaad aanā bhī",waseem-barelvi
"jaane kab shahr ke rishtoñ kā badal jaa.e mizāj
itnā āsāñ to nahīñ lauT ke ghar aanā bhī",waseem-barelvi
"aise rishte kā bharam rakhnā koī khel nahīñ
terā honā bhī nahīñ aur tirā kahlānā bhī",waseem-barelvi
"ḳhud ko pahchān ke dekhe to zarā ye dariyā
bhuul jā.egā samundar kī taraf jaanā bhī",waseem-barelvi
"jānñe vāloñ kī is bhiiḌ se kyā hogā 'vasīm'
is meñ ye dekhiye koī mujhe pahchānā bhī",waseem-barelvi
"kuchh itnā ḳhauf kā maarā huā bhī pyaar na ho
vo e'tibār dilā.e aur e'tibār na ho",waseem-barelvi
"havā ḳhilāf ho maujoñ pe iḳhtiyār na ho
ye kaisī zid hai ki dariyā kisī se paar na ho",waseem-barelvi
"maiñ gaañv lauT rahā huuñ bahut dinoñ ke baad
ḳhudā kare ki use merā intizār na ho",waseem-barelvi
"zarā sī baat pe ghuT ghuT ke sub.h kar denā
mirī tarah bhī koī merā ġham-gusār na ho",waseem-barelvi
"dukhī samāj meñ aañsū bhare zamāne meñ
use ye kaun batā.e ki ashk-bār na ho",waseem-barelvi
"gunāhgāroñ pe uñglī uThā.e dete ho
'vasīm' aaj kahīñ tum bhī sañgsār na ho",waseem-barelvi
"kyā batā.ūñ kaisā ḳhud ko dar-ba-dar maiñ ne kiyā
umr-bhar kis kis ke hisse kā safar maiñ ne kiyā",waseem-barelvi
"tū to nafrat bhī na kar pā.egā is shiddat ke saath
jis balā kā pyaar tujh se be-ḳhabar maiñ ne kiyā",waseem-barelvi
"kaise bachchoñ ko batā.ūñ rāstoñ ke pech-o-ḳham
zindagī-bhar to kitāboñ kā safar maiñ ne kiyā",waseem-barelvi
